🌟公告🌟,#genre#
HITs电影,http://37.27.111.214:8080/live/28/hls.m3u8
探案电影,http://37.27.111.214:8080/live/11/hls.m3u8
CINEMA-,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BlOOm-BERg,http://37.27.111.214:8080/live/34/hls.m3u8
DWnews,http://37.27.111.214:8080/live/46/hls.m3u8
CNBc_英,http://37.27.111.214:8080/live/102/hls.m3u8
互动英語,http://37.27.111.214:8080/live/54/hls.m3u8




🌟AK港奥苔,#genre#
AK需要梯子才能观看,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVBS-新闻台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
寰宇新闻台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
千禧经典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
靖天电影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
28 AI 智慧赛马,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
龙华电影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
龙华经典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
无线卫星新闻台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
龙华日韩台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
亚洲新闻台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
东方卫视国际频道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8
i-Fun 动漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
NHK东京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
Love Nature HD,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8
Astro iQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8
Astro Xing He,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
纬来体育台,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8



重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
cctv4k_10m,http://13.251.121.250:35455/gaoma/cctv4k_10m.m3u8
cctv4k,http://13.251.121.250:35455/gaoma/cctv4k.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
cctv8k_36m,http://13.251.121.250:35455/gaoma/cctv8k_36m.m3u8
cctv8k_120m,http://13.251.121.250:35455/gaoma/cctv8k_120m.m3u8
CCTV-01_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV-02_ITV,http://mg.20191209.xyz:58888/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV-03_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265003.m3u8?cdn=ystenlive
CCTV-04_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-05_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5+_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-06_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV-07_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV-08_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV-09_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV-10_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV-11_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-12_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV-14_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-15_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-16_ITV,http://mg.20191209.xyz:58888/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-17_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265015.m3u8?cdn=ystenlive
CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv
CHC家庭影院,https://ali.hlspull.yximgs.com/live/diyp_chcjiating.flv
CHC影迷电影,https://ali.hlspull.yximgs.com/live/diyp_chcyingmi.flv
北京卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265027.m3u8?cdn=ystenlive
东方卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265018.m3u8?cdn=ystenlive
浙江卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265031.m3u8?cdn=ystenlive
江苏卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265030.m3u8?cdn=ystenlive
湖南卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265024.m3u8?cdn=ystenlive
广东卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265034.m3u8?cdn=ystenlive
深圳卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265028.m3u8?cdn=ystenlive
天津卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265026.m3u8?cdn=ystenlive
安徽卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265025.m3u8?cdn=ystenlive
山东卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265019.m3u8?cdn=ystenlive
辽宁卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265022.m3u8?cdn=ystenlive
江西卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265032.m3u8?cdn=ystenlive
湖北卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265023.m3u8?cdn=ystenlive
重庆卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265017.m3u8?cdn=ystenlive
东南卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000005000265033.m3u8?cdn=ystenlive
青海卫视_ITV,http://mg.20191209.xyz:58888/itv/1000000002000013359.m3u8?cdn=ystenlive
黑龙江视_ITV,http://mg.20191209.xyz:58888/itv/1000000001000001925.m3u8?cdn=ystenlive
NTV精品综合,http://mg.20191209.xyz:58888/itv/1000000004000019008.m3u8?cdn=ystenlive
NTV精品大剧,http://mg.20191209.xyz:58888/itv/1000000004000013968.m3u8?cdn=ystenlive
NTV精品纪录,http://mg.20191209.xyz:58888/itv/1000000004000013730.m3u8?cdn=ystenlive
NTV精品体育,http://mg.20191209.xyz:58888/itv/1000000004000014634.m3u8?cdn=ystenlive
NTV精品萌宠,http://mg.20191209.xyz:58888/itv/1000000006000032328.m3u8?cdn=ystenlive
NTV爱情喜剧,http://mg.20191209.xyz:58888/itv/2000000003000000010.m3u8?cdn=hnbblive
NTV超级电视,http://mg.20191209.xyz:58888/itv/1000000006000268003.m3u8?cdn=ystenlive
NTV超级电影,http://mg.20191209.xyz:58888/itv/1000000003000012426.m3u8?cdn=ystenlive
NTV超级体育,http://mg.20191209.xyz:58888/itv/1000000001000009601.m3u8?cdn=ystenlive
NTV超级综艺,http://mg.20191209.xyz:58888/itv/1000000006000268002.m3u8?cdn=ystenlive
NTV潮妈辣婆,http://mg.20191209.xyz:58888/itv/2000000003000000018.m3u8?cdn=hnbblive
NTV东北热剧,http://mg.20191209.xyz:58888/itv/1000000005000266013.m3u8?cdn=ystenlive
NTV动作电影,http://mg.20191209.xyz:58888/itv/1000000004000018653.m3u8?cdn=ystenlive
NTV古装剧场,http://mg.20191209.xyz:58888/itv/2000000003000000024.m3u8?cdn=hnbblive
NTV欢乐剧场,http://mg.20191209.xyz:58888/itv/1000000005000266012.m3u8?cdn=ystenlive
NTV家庭剧场,http://mg.20191209.xyz:58888/itv/1000000004000008284.m3u8?cdn=ystenlive
NTV金牌综艺,http://mg.20191209.xyz:58888/itv/1000000004000026167.m3u8?cdn=ystenlive
NTV惊悚悬疑,http://mg.20191209.xyz:58888/itv/1000000004000024282.m3u8?cdn=ystenlive
NTV军旅剧场,http://mg.20191209.xyz:58888/itv/2000000003000000014.m3u8?cdn=hnbblive
NTV军事评论,http://mg.20191209.xyz:58888/itv/2000000003000000022.m3u8?cdn=hnbblive
NTV魅力潇湘,http://mg.20191209.xyz:58888/itv/1000000001000006197.m3u8?cdn=ystenlive
NTV明星大片,http://mg.20191209.xyz:58888/itv/2000000003000000016.m3u8?cdn=hnbblive
NTV农业致富,http://mg.20191209.xyz:58888/itv/2000000003000000003.m3u8?cdn=hnbblive
NTV武博世界,http://mg.20191209.xyz:58888/itv/2000000003000000007.m3u8?cdn=hnbblive
NTV炫舞未来,http://mg.20191209.xyz:58888/itv/1000000001000000515.m3u8?cdn=ystenlive
NTV怡伴健康,http://mg.20191209.xyz:58888/itv/1000000005000266011.m3u8?cdn=ystenlive
NTV中国功夫,http://mg.20191209.xyz:58888/itv/2000000003000000009.m3u8?cdn=hnbblive
NTV黑莓电影,http://mg.20191209.xyz:58888/itv/1000000004000019624.m3u8?cdn=ystenlive
NTV黑莓动画,http://mg.20191209.xyz:58888/itv/1000000004000021734.m3u8?cdn=ystenlive
NTV哒啵电竞,http://mg.20191209.xyz:58888/itv/1000000006000032327.m3u8?cdn=ystenlive
NTV哒啵赛事,http://mg.20191209.xyz:58888/itv/1000000001000003775.m3u8?cdn=ystenlive

SiTV动漫秀场,http://mg.20191209.xyz:58888/itv/5000000011000031113.m3u8?cdn=bestzb
SiTV都市剧场,http://mg.20191209.xyz:58888/itv/5000000011000031111.m3u8?cdn=bestzb
SiTV法治天地,http://mg.20191209.xyz:58888/itv/9001547084732463424.m3u8?cdn=bestzb
SiTV欢笑剧场,http://mg.20191209.xyz:58888/itv/5000000002000009455.m3u8?cdn=bestzb
SiTV欢笑剧4k,http://mg.20191209.xyz:58888/itv/5000000007000010001.m3u8?cdn=bestzb
SiTV金色学堂,http://mg.20191209.xyz:58888/itv/5000000010000026105.m3u8?cdn=bestzb
SiTV劲爆体育,http://mg.20191209.xyz:58888/itv/5000000002000029972.m3u8?cdn=bestzb
SiTV乐游频道,http://mg.20191209.xyz:58888/itv/5000000011000031112.m3u8?cdn=bestzb
SiTV魅力足球,http://mg.20191209.xyz:58888/itv/5000000011000031207.m3u8?cdn=bestzb
SiTV七彩戏剧,http://mg.20191209.xyz:58888/itv/5000000011000031116.m3u8?cdn=bestzb
SiTV生活时尚,http://mg.20191209.xyz:58888/itv/5000000002000019634.m3u8?cdn=bestzb
SiTV游戏风云,http://mg.20191209.xyz:58888/itv/5000000011000031114.m3u8?cdn=bestzb
睛彩青少_ITV,http://mg.20191209.xyz:58888/itv/3000000020000031315.m3u8?cdn=FifastbLive
睛彩竞技_ITV,http://mg.20191209.xyz:58888/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技_ITV,http://mg.20191209.xyz:58888/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩篮球_ITV,http://mg.20191209.xyz:58888/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球_ITV,http://mg.20191209.xyz:58888/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩篮球_ITV,http://mg.20191209.xyz:58888/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球_ITV,http://mg.20191209.xyz:58888/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩广场_ITV,http://mg.20191209.xyz:58888/itv/2000000003000000062.m3u8?cdn=hnbblive
睛彩广场_ITV,http://mg.20191209.xyz:58888/itv/2000000003000000064.m3u8?cdn=hnbblive
睛彩广场_ITV,http://mg.20191209.xyz:58888/itv/1000000006000270003.m3u8?cdn=ystenlive
睛彩广场_ITV,http://mg.20191209.xyz:58888/itv/1000000006000270005.m3u8?cdn=ystenlive
求索动物_ITV,http://mg.20191209.xyz:58888/itv/6000000002000010046.m3u8?cdn=wasusyt
求索纪录_ITV,http://mg.20191209.xyz:58888/itv/6000000002000032052.m3u8?cdn=wasusyt
求索科学_ITV,http://mg.20191209.xyz:58888/itv/6000000002000032344.m3u8?cdn=wasusyt
求索生活_ITV,http://mg.20191209.xyz:58888/itv/6000000002000003382.m3u8?cdn=wasusyt
ITVcctv7,http://mg.20191209.xyz:58888/itv/2000000003000000063.m3u8?cdn=hnbblive
ITVcctv7,http://mg.20191209.xyz:58888/itv/1000000006000270004.m3u8?cdn=ystenlive

i-HOT爱电竞,http://mg.20191209.xyz:58888/itv/6000000006000230630.m3u8?cdn=wasusyt
i-HOT爱谍战,http://mg.20191209.xyz:58888/itv/6000000006000070630.m3u8?cdn=wasusyt
i-HOT爱动漫,http://mg.20191209.xyz:58888/itv/6000000006000280630.m3u8?cdn=wasusyt
i-HOT爱都市,http://mg.20191209.xyz:58888/itv/6000000006000080630.m3u8?cdn=wasusyt
i-HOT爱怀旧,http://mg.20191209.xyz:58888/itv/6000000006000260630.m3u8?cdn=wasusyt
i-HOT爱经典,http://mg.20191209.xyz:58888/itv/6000000006000060630.m3u8?cdn=wasusyt
i-HOT爱科幻,http://mg.20191209.xyz:58888/itv/6000000006000020630.m3u8?cdn=wasusyt
i-HOT爱科学,http://mg.20191209.xyz:58888/itv/6000000006000160630.m3u8?cdn=wasusyt
i-HOT爱浪漫,http://mg.20191209.xyz:58888/itv/6000000006000040630.m3u8?cdn=wasusyt
i-HOT爱历史,http://mg.20191209.xyz:58888/itv/6000000006000150630.m3u8?cdn=wasusyt
i-HOT爱旅行,http://mg.20191209.xyz:58888/itv/6000000006000250630.m3u8?cdn=wasusyt
i-HOT爱奇谈,http://mg.20191209.xyz:58888/itv/6000000006000270630.m3u8?cdn=wasusyt
i-HOT爱青春,http://mg.20191209.xyz:58888/itv/6000000006000100630.m3u8?cdn=wasusyt
i-HOT爱赛车,http://mg.20191209.xyz:58888/itv/6000000006000240630.m3u8?cdn=wasusyt
i-HOT爱体育,http://mg.20191209.xyz:58888/itv/6000000006000290630.m3u8?cdn=wasusyt
i-HOT爱玩具,http://mg.20191209.xyz:58888/itv/6000000006000220630.m3u8?cdn=wasusyt
i-HOT爱喜剧,http://mg.20191209.xyz:58888/itv/6000000006000010630.m3u8?cdn=wasusyt
i-HOT爱悬疑,http://mg.20191209.xyz:58888/itv/6000000006000050630.m3u8?cdn=wasusyt
i-HOT爱幼教,http://mg.20191209.xyz:58888/itv/6000000006000180630.m3u8?cdn=wasusyt
i-HOT爱院线,http://mg.20191209.xyz:58888/itv/6000000006000030630.m3u8?cdn=wasusyt











🌟咪咕体育,#genre#
赛事咪咕播01,http://nhljz.net:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
赛事咪咕播02,http://nhljz.net:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
赛事咪咕播03,http://nhljz.net:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
赛事咪咕播04,http://nhljz.net:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
赛事咪咕播05,http://nhljz.net:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
赛事咪咕播06,http://nhljz.net:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
赛事咪咕播07,http://nhljz.net:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
赛事咪咕播08,http://nhljz.net:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
赛事咪咕播09,http://nhljz.net:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
赛事咪咕播10,http://nhljz.net:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
赛事咪咕播11,http://nhljz.net:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事咪咕播12,http://nhljz.net:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事咪咕播13,http://nhljz.net:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事咪咕播14,http://nhljz.net:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
赛事咪咕播15,http://nhljz.net:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事咪咕播16,http://nhljz.net:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事咪咕播17,http://nhljz.net:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事咪咕播18,http://nhljz.net:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
赛事咪咕播19,http://nhljz.net:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事咪咕播20,http://nhljz.net:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事咪咕播21,http://nhljz.net:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事咪咕播22,http://nhljz.net:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
赛事咪咕播23,http://nhljz.net:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
赛事咪咕播24,http://nhljz.net:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事咪咕播25,http://nhljz.net:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事咪咕播26,http://nhljz.net:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
赛事咪咕播27,http://nhljz.net:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事咪咕播28,http://nhljz.net:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事咪咕播29,http://nhljz.net:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
赛事咪咕播30,http://nhljz.net:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
赛事咪咕播31,http://nhljz.net:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
赛事咪咕播32,http://nhljz.net:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
赛事咪咕播33,http://nhljz.net:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事咪咕播34,http://nhljz.net:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
赛事咪咕播35,http://nhljz.net:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事咪咕播36,http://nhljz.net:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
赛事咪咕播37,http://nhljz.net:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
赛事咪咕播38,http://nhljz.net:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
赛事咪咕播39,http://nhljz.net:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
赛事咪咕播40,http://nhljz.net:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
赛事咪咕播41,http://nhljz.net:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事咪咕播42,http://nhljz.net:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
赛事咪咕播43,http://nhljz.net:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事咪咕播44,http://nhljz.net:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
赛事咪咕播45,http://nhljz.net:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
赛事咪咕播46,http://nhljz.net:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
赛事咪咕播47,http://nhljz.net:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
赛事咪咕播48,http://nhljz.net:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
赛事咪咕播49,http://nhljz.net:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
赛事咪咕播50,http://nhljz.net:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
赛事咪咕播51,http://nhljz.net:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
赛事咪咕播52,http://nhljz.net:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
赛事咪咕播53,http://nhljz.net:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
赛事咪咕壹4K,http://nhljz.net:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
赛事咪咕贰4K,http://nhljz.net:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive






🌟体育频道,#genre#
JJ斗地主,http://ttkx.cc:776/64ppp泄密/hy.php?id=14079954
麻将竞技君,http://ttkx.cc:776/64ppp泄密/hy.php?id=29839772
四川麻将联赛,http://ttkx.cc:776/64ppp泄密/hy.php?id=29851941

纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来篮球,rtmp://f13h.mine.nu/sat/tv721
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
CBA体育,http://live-cmvideo.cmread.com:80/migu/lunbo/cba/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=261360ecdd41429ba089515be68c33d9
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,,https://epg.pw/stream/b5b459fdf6a6a42903675a6e0b7dea1a98b65b4821289b293c9676167fa75c74.m3u8
